Track,Position,Track Name,Artist,Streams,URL
us,92,Drip Too Hard (Lil Baby & Gunna),Lil Baby,290828,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
us,93,Turks (with Gunna & ft. Travis Scott),NAV,289046,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
us,94,OUT WEST (feat. Young Thug),JACKBOYS,288743,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
us,95,Ransom,Lil Tecca,287765,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
us,96,Money In The Grave (Drake ft. Rick Ross),Drake,287476,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
us,97,Solitaires (feat. Travis Scott),Future,286892,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
us,98,lovely (with Khalid),Billie Eilish,284221,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
us,99,XO Tour Llif3,Lil Uzi Vert,278306,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
us,100,"10,000 Hours (with Justin Bieber)",Dan + Shay,277054,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
us,101,Suge,DaBaby,276613,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
us,102,Truth Hurts,Lizzo,274985,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
us,103,Stunnin' (feat. Harm Franklin),Curtis Waters,274535,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
us,104,Wow.,Post Malone,272740,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
us,105,Sum 2 Prove,Lil Baby,271818,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
us,106,rockstar (feat. 21 Savage),Post Malone,271214,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
us,107,Beautiful Crazy,Luke Combs,270760,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
us,108,bad guy,Billie Eilish,270323,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
us,109,Go Stupid,Polo G,269284,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
us,110,Say So (feat. Nicki Minaj),Doja Cat,268975,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
us,111,Woah,Lil Baby,268891,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
us,112,Goodbyes (feat. Young Thug),Post Malone,265463,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
us,113,I Fall Apart,Post Malone,263971,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
us,114,Heartless (feat. Morgan Wallen),Diplo,263158,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
us,115,FTP,YG,260543,https://open.spotify.com/track/2RBsmtiaD90yNFtqkFjBVW
us,116,Memories,Maroon 5,259804,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
us,117,July,Noah Cyrus,259340,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
us,118,Falling,Harry Styles,259320,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
us,119,Be Something (feat. Lil Baby),Polo G,258453,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
us,120,The Less I Know The Better,Tame Impala,256743,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
us,121,Safaera,Bad Bunny,256418,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
us,122,No Guidance (feat. Drake),Chris Brown,255138,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
us,123,Maniac,Conan Gray,254971,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
us,124,Armed And Dangerous,Juice WRLD,253647,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
us,125,when the party's over,Billie Eilish,252770,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
us,126,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,252492,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
us,127,Tongue Tied,Grouplove,251452,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
us,128,Pop Out (feat. Lil Tjay),Polo G,250892,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
us,129,Fuck Love (feat. Trippie Redd),XXXTENTACION,250115,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
us,130,Dior,Pop Smoke,245122,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
us,131,Sour Candy (with BLACKPINK),Lady Gaga,242589,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
us,132,More Than My Hometown,Morgan Wallen,242495,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
us,133,MAMACITA,Black Eyed Peas,241307,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
us,134,Make It Rain,Pop Smoke,240943,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
us,135,Need It,Migos,240777,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
us,136,SUGAR,BROCKHAMPTON,240574,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
us,137,Going Bad (feat. Drake),Meek Mill,240326,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
us,138,Moonlight,XXXTENTACION,240265,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
us,139,Do It,Chloe x Halle,239032,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
us,140,EARFQUAKE,"Tyler, The Creator",237911,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
us,141,Murder On My Mind,YNW Melly,236263,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
us,142,No Role Modelz,J. Cole,235226,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
us,143,Señorita,Shawn Mendes,234606,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
us,144,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,232670,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
us,145,F.N,Lil Tjay,230758,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
us,146,Kings & Queens,Ava Max,230261,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
us,147,Better Now,Post Malone,230062,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
us,148,Lean Wit Me,Juice WRLD,229145,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
us,149,Broke In A Minute,Tory Lanez,228430,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
us,150,No Idea,Don Toliver,227633,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
us,151,TKN (feat. Travis Scott),ROSALÍA,227206,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
us,152,This City,Sam Fischer,227050,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
us,153,Congratulations,Post Malone,226382,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
us,154,Heartless,The Weeknd,225164,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
us,155,7 rings,Ariana Grande,224284,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
us,156,20 Min,Lil Uzi Vert,222773,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
us,157,Heart On Ice,Rod Wave,222014,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
us,158,Reality Check,Swae Lee,221891,https://open.spotify.com/track/2p72O2JobPc9sVz520Hil5
us,159,VIBEZ,DaBaby,221577,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
us,160,Legends,Juice WRLD,219439,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
us,161,Best Part (feat. Daniel Caesar),H.E.R.,218920,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
us,162,223's (feat. 9lokknine),YNW Melly,218649,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
us,163,Camelot,NLE Choppa,218312,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
us,164,Suicidal,YNW Melly,217932,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
us,165,Wait a Minute!,WILLOW,217895,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
us,166,HUMBLE.,Kendrick Lamar,215243,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
us,167,The London (feat. J. Cole & Travis Scott),Young Thug,215041,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
us,168,Hate Me (with Juice WRLD),Ellie Goulding,214543,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
us,169,Out Of Love (feat. Internet Money),Lil Tecca,214320,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E
us,170,Happier,Marshmello,213290,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
us,171,Mr. Brightside,The Killers,212883,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
us,172,Sanguine Paradise,Lil Uzi Vert,212686,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
us,173,Paradise,Bazzi,212672,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
us,174,Daisies,Katy Perry,212667,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
us,175,I Hope You’re Happy Now,Carly Pearce,212410,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr
us,176,Say You Won't Let Go,James Arthur,211882,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
us,177,changes,XXXTENTACION,211217,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
us,178,Yes Indeed,Lil Baby,210506,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
us,179,Redbone,Childish Gambino,210272,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
us,180,Without Me,Halsey,208589,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
us,181,When It Rains It Pours,Luke Combs,207678,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
us,182,Electric Love,BØRNS,207371,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
us,183,Mariposa,Peach Tree Rascals,207185,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
us,184,Boss Bitch,Doja Cat,206778,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
us,185,Need Me,J.I the Prince of N.Y,206642,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl
us,186,One Margarita,Luke Bryan,206614,https://open.spotify.com/track/6NhS5LwYbJ6xD7BGvlWRJO
us,187,Falling Down - Bonus Track,Lil Peep,206383,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
us,188,Young Dumb & Broke,Khalid,205758,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
us,189,Everybody Dies In Their Nightmares,XXXTENTACION,205564,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
us,190,Body Like A Back Road,Sam Hunt,205553,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
us,191,Baby (Lil Baby feat. DaBaby),Quality Control,205009,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
us,192,Lights Up,Harry Styles,204543,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
us,193,Tequila,Dan + Shay,204350,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
us,194,Speechless,Dan + Shay,203496,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
us,195,Youngblood,5 Seconds of Summer,202872,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
us,196,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,202824,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
us,197,Eastside (with Halsey & Khalid),benny blanco,202222,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
us,198,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,201837,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
us,199,I Like Me Better,Lauv,201225,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
us,200,Riot,Lil Skies,200361,https://open.spotify.com/track/3U3STxSn8EgiwtbgG7g6k1
switzerland,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,54903,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
switzerland,2,Big Body Benz,Bonez MC,41227,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
switzerland,3,Ich weiß nicht mal wie sie heißt,Capital Bra,37501,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
switzerland,4,Blinding Lights,The Weeknd,35090,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
switzerland,5,Roses - Imanbek Remix,SAINt JHN,35025,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
switzerland,6,Savage Love (Laxed - Siren Beat),Jawsh 685,33509,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
switzerland,7,MAMACITA,Black Eyed Peas,28861,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
switzerland,8,Breaking Me,Topic,27830,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
switzerland,9,Airwaves,Pashanim,27722,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
switzerland,10,ily (i love you baby) (feat. Emilee),Surf Mesa,25819,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
switzerland,11,Dance Monkey,Tones And I,25285,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
switzerland,12,Kings & Queens,Ava Max,23218,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
switzerland,13,Toosie Slide,Drake,22269,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
switzerland,14,Djomb - Bien ou quoi,Bosh,21847,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
switzerland,15,death bed (coffee for your head) (feat. beabadoobee),Powfu,20753,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
switzerland,16,GOOBA,6ix9ine,20536,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
switzerland,17,Shakira,Kalazh44,20065,https://open.spotify.com/track/17tgK6f93CECWj0EC70RfQ
switzerland,18,Tusa,KAROL G,19667,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
switzerland,19,TKN (feat. Travis Scott),ROSALÍA,19137,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
switzerland,20,Watermelon Sugar,Harry Styles,19043,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
switzerland,21,Never Let Me Down,VIZE,18405,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
switzerland,22,Rain On Me (with Ariana Grande),Lady Gaga,18260,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
switzerland,23,Lose Somebody,Kygo,17890,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
switzerland,24,Emotions 2.0,Ufo361,17854,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
switzerland,25,In Your Eyes (feat. Alida),Robin Schulz,17706,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
switzerland,26,TROLLZ (with Nicki Minaj),6ix9ine,17606,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
switzerland,27,Party Girl,StaySolidRocky,17597,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
switzerland,28,Boot,Apache 207,16683,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
switzerland,29,Salt,Ava Max,16339,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
switzerland,30,THE SCOTTS,THE SCOTTS,16214,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
switzerland,31,Don't Start Now,Dua Lipa,15609,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
switzerland,32,Fame,Apache 207,15125,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
switzerland,33,Supalonely,BENEE,14913,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
switzerland,34,MedMen,Jamule,14501,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N
switzerland,35,Someone You Loved,Lewis Capaldi,14449,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
switzerland,36,Break My Heart,Dua Lipa,14449,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
switzerland,37,SoSo (feat. Dardan),Monet192,14338,https://open.spotify.com/track/6RYPJUBsL3w0k1CHKYtrRF
switzerland,38,Roadrunner,Bonez MC,14292,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
switzerland,39,In meinem Benz,AK Ausserkontrolle,14044,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
switzerland,40,The Box,Roddy Ricch,13888,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
switzerland,41,Roller,Apache 207,13736,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
switzerland,42,Control,Zoe Wees,13724,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
switzerland,43,Blueberry Faygo,Lil Mosey,13455,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
switzerland,44,valla nein! (feat. Luciano),KC Rebell,13319,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
switzerland,45,Sunday Best,Surfaces,13287,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
switzerland,46,HIGHEST IN THE ROOM,Travis Scott,13220,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
switzerland,47,Priceless,Pronto,12668,https://open.spotify.com/track/2h6bjqbzdgiLYPiWzljc6G
switzerland,48,Déjàvus im Kopf,Olexesh,12652,https://open.spotify.com/track/6NTQ5VjDw2q130890wDWL0
switzerland,49,Before You Go,Lewis Capaldi,12627,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
switzerland,50,Ride It,Regard,12356,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
switzerland,51,Angela,Hatik,11857,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
switzerland,52,Fingertips,Tom Gregory,11810,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
switzerland,53,Caramelo,Ozuna,11742,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
switzerland,54,Emotions,Ufo361,11689,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
switzerland,55,Alane,Robin Schulz,11645,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
switzerland,56,Nicht verdient,Capital Bra,11633,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
switzerland,57,WHATS POPPIN,Jack Harlow,11602,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
switzerland,58,goosebumps,Travis Scott,11585,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
switzerland,59,Stuck with U (with Justin Bieber),Ariana Grande,11572,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
switzerland,60,Dmp,Capital T,11435,https://open.spotify.com/track/588jFoUIeOZX1BcWvozBOd
switzerland,61,FLY,KC Rebell,11417,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
switzerland,62,Don't Rush (feat. Headie One),Young T & Bugsey,11414,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
switzerland,63,Señorita,Shawn Mendes,11257,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
switzerland,64,Life Is Good (feat. Drake),Future,11226,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
switzerland,65,Grand bain,Dadju,11107,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
switzerland,66,Italia,Jul,10992,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
switzerland,67,In Your Eyes,The Weeknd,10800,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
switzerland,68,Some Say,Nea,10568,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
switzerland,69,Falling,Trevor Daniel,10530,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
switzerland,70,7 Stunden,LEA,10412,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
switzerland,71,Cooler Than Me,Lucky Luke,10090,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
switzerland,72,Memories,Maroon 5,10042,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
switzerland,73,Anissa,Wejdene,9969,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
switzerland,74,Rojo,J Balvin,9856,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
switzerland,75,DAS RENNEN,RIN,9814,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
switzerland,76,Shallow,Lady Gaga,9655,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
switzerland,77,Some Say - Felix Jaehn Remix,Nea,9634,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
switzerland,78,Be Kind (with Halsey),Marshmello,9411,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
switzerland,79,Kaioken (feat. Tory Lanez),Farid Bang,9359,https://open.spotify.com/track/58slk34NrSRuQvCxwrpweS
switzerland,80,Dior,Pop Smoke,9294,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
switzerland,81,Intentions (feat. Quavo),Justin Bieber,9153,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
switzerland,82,Say So,Doja Cat,9104,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
switzerland,83,110,Capital Bra,9033,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
switzerland,84,Sonne,Kontra K,9015,https://open.spotify.com/track/2aVza5KlpqG1LXcdBNn6R3
switzerland,85,Snowbunny,badmómzjay,8896,https://open.spotify.com/track/3037SYUA7xO7LGLQbl1DjA
switzerland,86,10K,Bolémvn,8826,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
switzerland,87,Übermorgen,Mark Forster,8825,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
switzerland,88,Circles,Post Malone,8819,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
switzerland,89,Lose Control,MEDUZA,8759,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
switzerland,90,FEEL THE BEAT,Black Eyed Peas,8722,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo
switzerland,91,I See Red,Everybody Loves an Outlaw,8644,https://open.spotify.com/track/2Xau3uNsnIb9FwzsvHR84z
switzerland,92,bad guy,Billie Eilish,8570,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
switzerland,93,Underdog,Alicia Keys,8567,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
switzerland,94,Dopeboy,KALIM,8535,https://open.spotify.com/track/0KONCbkFfQlOj7SFo4pnFb
switzerland,95,ROXANNE,Arizona Zervas,8463,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
switzerland,96,Ámame,Loco Escrito,8396,https://open.spotify.com/track/0S5IxixNG25wmy9jeKZKRo
switzerland,97,SKRR,KALIM,8380,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
switzerland,98,Together,Sia,8355,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
switzerland,99,SICKO MODE,Travis Scott,8304,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
switzerland,100,Lovefool,twocolors,8283,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
switzerland,101,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,8236,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
switzerland,102,H <3 T E L,Dardan,8222,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
switzerland,103,Higher Love,Kygo,8130,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
switzerland,104,JAUNÉ,Booba,8128,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
switzerland,105,Never Seen the Rain,Tones And I,8092,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
switzerland,106,Modela,Ardian Bujupi,8060,https://open.spotify.com/track/0lapcUAia7RnutxUxM4LP0
switzerland,107,Hasta Que Dios Diga,Anuel AA,8051,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
switzerland,108,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,7976,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
switzerland,109,Close Your Eyes,Felix Jaehn,7965,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
switzerland,110,Play Date,Melanie Martinez,7936,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
switzerland,111,Freedom,Kygo,7790,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
switzerland,112,BaeBae,Samra,7687,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
switzerland,113,Skechers,DripReport,7655,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
switzerland,114,Djadja (feat. Maluma) - Remix,Aya Nakamura,7569,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
switzerland,115,Komm Komm,Capital Bra,7568,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
switzerland,116,Chicago Freestyle (feat. Giveon),Drake,7517,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
switzerland,117,everything i wanted,Billie Eilish,7509,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
switzerland,118,What's Luv,Shindy,7463,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
switzerland,119,Tommy Lee (feat. Post Malone),Tyla Yaweh,7458,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
switzerland,120,RITMO (Bad Boys For Life),Black Eyed Peas,7414,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
switzerland,121,Physical,Dua Lipa,7381,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
switzerland,122,Hauseingang,Pashanim,7364,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
switzerland,123,Hard For Me,Michele Morrone,7348,https://open.spotify.com/track/3nrxsQEntBXdY5JoqA39ES
switzerland,124,Muévelo,Nicky Jam,7302,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
switzerland,125,Running On My Mind,Ali Gatie,7226,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
switzerland,126,WEISSER RAUCH,FOURTY,7178,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
switzerland,127,lovely (with Khalid),Billie Eilish,7162,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
switzerland,128,After Party,Don Toliver,7136,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
switzerland,129,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,7103,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
